stream,next_stream,drainage_area_km2,length_km,area_sqkm,centroid_lon,centroid_lat,l1,vo
420545161,420545382,0.086,0.304,0.086,-74.70182692307692,40.36599358974357,0.4421887535248998,1.6667557465092764
420544539,420544170,0.164,0.471,0.164,-74.70518333333331,40.36908333333331,0.4430568367477551,1.4417231401855592
420543350,420544170,0.269,0.397,0.269,-74.70344512195123,40.37240853658537,0.4419904323329148,1.418604008385763
420546423,420547442,0.138,0.35,0.138,-74.6817261904762,40.35994047619048,0.4595461069001967,1.5085240473617048
420546629,420547442,6.9510000000000005,0.537,0.276,-74.67736111111111,40.35912698412698,0.4866718321438267,0.8045954442534923
420547034,420547035,99.92299999999996,0.117,0.02,-74.69291666666665,40.35875,0.505645665575426,0.2681788244762841
420547035,420546628,100.30599999999995,0.117,0.04,-74.69138888888888,40.35944444444445,0.5095624561838803,0.2788877104262903
420546422,420547034,0.19,0.446,0.19,-74.69691091954022,40.35972701149425,0.4515661193627706,1.4249303979929464
420545993,420546628,0.341,0.655,0.341,-74.6860096153846,40.359855769230776,0.4572397716319227,1.2083966188366198
420546828,420547035,0.3429999999999999,0.117,0.014,-74.69166666666666,40.36,0.4504626478840806,1.212320225589989
420545992,420546828,0.125,0.326,0.125,-74.69445175438597,40.362258771929824,0.4490722468931991,1.534655035748989
420545829,420546828,0.204,0.302,0.204,-74.69052419354838,40.36299731182796,0.4583366805446814,1.4109608532297888
420545164,420545607,1.989,0.704,0.256,-74.68090811965811,40.36462606837607,0.4835010846995779,1.1231703827127797
420545165,420545607,0.748,0.278,0.079,-74.67708333333333,40.36597222222222,0.4693236327796103,1.1707455135605545
420545383,420545382,1.0910000000000002,0.117,0.014,-74.69833333333331,40.36499999999998,0.478694510210886,1.2151207014647705
420545162,420545383,0.099,0.142,0.099,-74.69530555555555,40.36569444444444,0.4501082354500976,1.649827531744151
420544967,420545383,0.978,0.186,0.033,-74.69775000000001,40.36708333333333,0.4680840821082234,1.211955577423459
420545163,420545164,1.647,0.071,0.027,-74.68375,40.36645833333333,0.4889424751611629,1.1638729606658034
420544741,420545163,1.285,0.517,0.217,-74.68703282828281,40.36640151515152,0.4889234342667697,1.201071775382651
420544369,420545164,0.086,0.326,0.086,-74.68080128205128,40.368685897435896,0.4467016403804776,1.6603141922397304
420543154,420545163,0.335,0.72,0.335,-74.6836519607843,40.37128267973858,0.4519387421224127,1.2226733564129515
420542550,420545165,0.551,1.255,0.551,-74.67802579365083,40.37288690476192,0.4514287910700695,1.1692228663286863
420544170,420544967,0.545,0.397,0.112,-74.70026960784313,40.36875000000001,0.4443580091595489,1.1998582851375086
420543560,420544741,1.035,1.145,0.511,-74.69193376068374,40.369871794871806,0.4701776295442285,1.2124585441959062
420542939,420544967,0.4,0.881,0.4,-74.69776639344262,40.3728620218579,0.4454748269963587,1.2083773704772982
420544368,420544741,0.033,0.117,0.033,-74.68758333333334,40.36941666666666,0.4512924875844759,1.7030854388729575
420542549,420543560,0.262,0.443,0.262,-74.68672916666665,40.37529166666667,0.4478684392135376,1.4216036163934054
420542346,420543560,0.262,0.443,0.262,-74.6919375,40.37637499999999,0.4473232388599367,1.4209359005238182
420542940,420543562,0.223,0.487,0.223,-74.66122549019606,40.37416666666666,0.4543081326782786,1.3953153386909158
420543561,420543562,0.059,0.117,0.059,-74.66449074074076,40.37217592592594,0.4543635471093098,1.6806001601609226
